Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
9/16/2019,BCP2019-090531,Building - Construction Permit,Online Permit - Remove existing roof down to wood deck and install underlayment (FL15216-R3) and Certainteed shingles (FL5444-R14) roof slope 4/12 FLAT ROOF �?? remove existing roof down to wood deck and install 75 lb. base sheet with modified bitumen (FL16709-R4) roof slope 1/12,"Blackwelder, Katya",Completed,Roof
9/16/2019,BCP2019-090529,Building - Construction Permit,"Online Permit -<$300K Re-Roof flat roofs only - two side parch flat roof area roof replacements. Products = CertainTeed GTA Flintastic (white) granulated, Modified bitumen cap sheet membrane with CertainTeed ""BLack Diamond"" SA Self Adhering peel and stick base sheet underlayment (FL2533-R22 system W-98).",Ruggie,Completed,Roof
9/16/2019,BCP2019-090527,Building - Construction Permit,"REROOF, UNDERLAYMENT FL2569.1, SHINGLE, FL7006.1, TPO 10264.1, 5/12 PITCH 48SQ, FLAT 18SQ",LOCKETT,Completed,Roof
9/16/2019,BCP2019-090526,Building - Construction Permit,Online Permit - Replace (1) Existing Garage Door with a FL Approved Door. Door Install Only/Operator Existing.Size: 16 X 7FL#:14170.6,STOTZER/727-871-5991,Completed,"Windows, Doors and Garage Doors"
9/16/2019,BCP2019-090525,Building - Construction Permit,"Online Permit -<$300K RE-ROOF"" 35 sqs $17493Iko Cambridge Resisto underlayment ""	""FL 2569-R15FL 7006.1""",OLSON,Completed,Roof
9/16/2019,BCP2019-090524,Building - Construction Permit,Testing Nature of Work expression - at least one selected,Testing Nature of Work expression - at least one selected,Active,Addition
9/16/2019,BCP2019-090522,Building - Construction Permit,Online Permit - Shower to shower conversion,"Sullivan, Maria",Completed,Other
9/16/2019,BCP2019-090519,Building - Construction Permit,REPLACE GARAGE DOOR WITH HURRICANE RATED GARAGE DOOR FL 15279.20,RICHARD BEDDOE,Completed,Replacement
9/16/2019,BCP2019-090516,Building - Construction Permit,"HVAC EQUAL CHANGE OUT 3 TON 14 S.E.E.R. TRANE PACKAGE UNIT. NO HEAT. ROOF TOP UNIT, NO ELECTRIC.",SAND KEY CLUB CONDOS HALLWAYS,Completed,Replacement
9/16/2019,BCP2019-090513,Building - Construction Permit,"Online Permit - Remove old roof and install new shingle roof system.  2story, 5/12 Pitch, 9777.7 (OC TU), 22854.1 (Eagle Tile)",VOI #603,Completed,Repair
9/16/2019,BCP2019-090512,Building - Construction Permit,"Online Permit - : Interior renovation of condominium. Framing, insulation, drywall, flooring, bathrooms, millwork and finishes. Replace HVAC and electrical wiring throughout. Add lighting control, AV and security systems.         NO STRUCTUAL CHANGES , NO FIRE RESISTENCE CHANGES  INCLUDED IN PROJECT .",Interior Improvements,Completed,Remodel
9/16/2019,BCP2019-090511,Building - Construction Permit,REROOF 26 SQ SHINGLE; FL10124.1; FL16048.1,EDWIN M SEWELL,Completed,Roof
9/16/2019,BCP2019-090510,Building - Construction Permit,INSTALL NEW GENERATOR DOCKING STATION IN NE SAND FILTER BLDG PER DESIGNED DRAWING SPECIFICATIONS,WPC NE SAND FILTER BLDG DOCKING STATION,Active,Generator
9/16/2019,BCP2019-090509,Building - Construction Permit,"Online Permit - Remove old roof and install new tile roof system.  BACK HALF ONLY.  5/12 pitch, 7SQ, 2 story, 22854.1 (Eagle Tile), 9777.7 (OC TU)",VOI #604,Completed,Roof
9/16/2019,BCP2019-090508,Building - Construction Permit,INSTALL NEW GENERATOR DOCKING STATION IN NE RECLAIM BLDG PER DESIGNED DRAWING SPECIFICATIONS,WPC NE RECLAIM BLDG DOCKING STATION,Active,Generator
9/16/2019,BCP2019-090506,Building - Construction Permit,INSTALL NEW GENERATOR DOCKING STATION IN NE CONTROL BLDG PER DESIGNED DRAWING SPECIFICATIONS,WPC NE CONTROL DOCKING STATION,Active,Generator
9/16/2019,BCP2019-090502,Building - Construction Permit,INSTALL 5 NEW MARCO AIR FANS IN FLEET SHOP,CITY FLEET DEPT FANS,Completed,Replacement
9/16/2019,BCP2019-090501,Building - Construction Permit,INSTALL NEW 20K BOAT LIFT (ELECTRICAL BY OTHERS),HECTOR MILIAN,Completed,Marine
9/16/2019,BCP2019-090500,Building - Construction Permit,REMOVE & REPLACE WINDOWS IN LANAI SIZE FOR SIZE (8) SINGLE HUNG FL#14095.4 & (8) FIXED FL#14088.3,C C R C REGENCY OAKS,Completed,Replacement
9/16/2019,BCP2019-090499,Building - Construction Permit,REMOVE & REPLACE WINDOWS IN LANAI SIZE FOR SIZE 6 SINGLE HUNG FL#14095.4 & 10 FIXED FL#14088.3,C C R C REGENCY OAKS,Completed,Replacement
9/16/2019,BCP2019-090498,Building - Construction Permit,"REMOVE NON-LOAD BEARNING WALL, METAL STUDS, DRYWALL & CARPORT",33 N GARDEN AVE UNIT #105,Completed,Interior Demo
9/16/2019,BCP2019-090497,Building - Construction Permit,INSTALL A 6 FT HIGH VINYL FENCE 176 FT IN LENGTH,MARILYN A DOWNS,Completed,Fence
9/16/2019,BCP2019-090496,Building - Construction Permit,INSTALL A 6 FT HIGH VINYL FENCE 166 FT IN LENGTH,JOHN M KLOSE,Completed,Fence
9/16/2019,BCP2019-090495,Building - Construction Permit,INSTALL A 6 FT HIGH VINYL FENCE 197 FT IN LENGTH,VIRGINIA COLLINS,Completed,Fence
9/16/2019,BCP2019-090491,Building - Construction Permit,SELECTIVE DEMO OF FRONT MANSARD ROOF ONLY (COMPLETE DEMO WILL BE SUBMITTED UNDER SEPARATE PERMIT),MANSARD ROOF DEMO,Completed,Replacement
9/16/2019,BCP2019-090490,Building - Construction Permit,REMOVE & REPLACE 3 SLIDING GLASS DOORS SIZE FOR SIZE WITH IMPACT FL#20838.1;  FL#20838.2,LISA A TRAFFICANTE,Completed,Replacement
9/16/2019,BCP2019-090488,Building - Construction Permit,REMOVE & REPLACE 5 SLIDING GLASS DOORS SIZE FOR SIZE  WITH IMPACT GLASSFL#20838.1,AMY DOAN,Completed,Replacement
9/16/2019,BCP2019-090485,Building - Construction Permit,Online Permit - Reroof mobile home with a TPO membrane roof system./FL16443-R16/12 squares,Lot 63-McCarthy,Completed,Roof
9/16/2019,BCP2019-090484,Building - Construction Permit,Online Permit - Change out garage door  16x7  FL#13521.5 - Amarr,Fevola,Completed,"Windows, Doors and Garage Doors"
9/16/2019,BCP2019-090483,Building - Construction Permit,REMOVE & INSTALL 60 LINEAL FT OF 6 FT HIGH WHITE PVC VINYL FENCE,"VOGT, LEE D",Completed,Fence
9/16/2019,BCP2019-090481,Building - Construction Permit,Online Permit - RE-ROOF WITH SHINGLES,RE-ROOF,Completed,Roof
9/16/2019,BCP2019-090479,Building - Construction Permit,Online Permit - Remove and replace 2 Sliding Glass Doors size for size; impact,Daily,Completed,"Windows, Doors and Garage Doors"
9/16/2019,BCP2019-090478,Building - Construction Permit,"REMOVE & REPLACE (5) WINDOWS & (3) DOORS SIZE FOR SIZE WITH NEW IMPACT RESISTANT (FL#1844.3, FL#21179.2)","CORNETT, PATTI",Completed,Replacement
9/16/2019,BCP2019-090477,Building - Construction Permit,RE-ROOF 29 SQ SHINGLE FL#10674.1;  UNDERLAYMENT FL#9777.1;  5 SQ FLAT FL#9487.1 (LESS THAN 300T),NATASHA JENIFER RAYMOND,Completed,Roof
9/16/2019,BCP2019-090476,Building - Construction Permit,PVC FENCE 4 X 73 AND 6 X 117 (INSPECTION REQUIRED),"ROYAL, STEVEN",Completed,Fence
9/16/2019,BCP2019-090475,Building - Construction Permit,4 SQS FLAT. FL2533.1  W35,"CHURNEY, ROBERT",Completed,Roof
9/16/2019,BCP2019-060438A,Building - Amendment,ELECTRICAL SCOPE FOR NEW VEHICULAR GATE AS DOCUMENTED ON BCP2019-060438,YACHTSMAN GATE ELECTRICAL,Completed,undefined
9/16/2019,BCP2019-080362A,Building - Amendment,SINGLE LINE CHANGE TO SHOW MPU 200A MAIN 150A BREAKER 40A ORIGINAL PLANS PROVIDED FOR REFERENCE,ROBERT C WILLIAMS,Completed,undefined
9/16/2019,BCP2019-030320A,Building - Amendment,"PLANS SHOW USING TWO LINTELS 1 INTERIOR 1 EXTERIOR AND 1 MENDING PLATE. WE ARE GOING TO USE 1 6X12 X 1/2 LINTEL GOING 8"" PAST WINDOW ON EITHER SIDE.",MATTISON AVENUE,Completed,undefined
9/16/2019,BCP2018-110544B,Building - Amendment,WEST ELEVATION ROOF SOFFIT DETAIL,GULF TO BAY STORAGE - BUILDING E,Completed,undefined
9/14/2019,BCP2019-100443,Building - Construction Permit,Online Permit - Mobile home tie down and set up,Lot 205,Completed,Other
9/13/2019,SWO2019-09019,Building/Enforcement/Stop Work Order/SWO,**3X FEE**-PUTTING SPRINKLERS; BACK FLOW NEEDS TO BE CHECKED,CARRABAS,No Violation,undefined
9/13/2019,SWO2019-09018,Building/Enforcement/Stop Work Order/SWO,**3X FEE**-WORK STARTED WHILE PERMIT (BCP2019-060810) IN REVISION STATUS,SALTYS ISLAND BAR,Complied,undefined
9/13/2019,SWO2019-09017,Building/Enforcement/Stop Work Order/SWO,*** 3X FEES *** SHED INSTALLED IN BACK YARD WITHOUT PERMITS,,No Violation,undefined
9/13/2019,SWO2019-09016,Building/Enforcement/Stop Work Order/SWO,*** 3X FEES *** A/C INSTALLED AND DINNING ROOM WALL REMOVED WITHOUT PERMITS,,No Violation,undefined
9/13/2019,BCP2019-090470,Building - Over the Counter Permit,"Online Permit - A/C Change Out - E/C/O 2.5 TON 14 SEER VERT SC SPLIT  COND-4TTR4030  A/H -TMM4A0B30 (Air Handler,Condenser)",STILL,Completed,A/C Change Out
9/13/2019,BCP2019-090468,Building - Over the Counter Permit,REATTACHED RISER AND METER BASE AFTER TREE DAMAGE THIS PERMIT IS TO RELEASE POWER,JEANETTE BREWER,License Holder Self Certify,Electrical
9/13/2019,BCP2019-090444,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO GSX140481K AVPTC61D14B 4 TON 14.50 SEER 8 KW AHRI 202544061 (Air Handler,Condenser)",TOULA,Completed,A/C Change Out
9/13/2019,BCP2019-090442,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - 40GAL ELECTRIC WATER HEATER REPLACEMENT,COOKE,Completed,Water Heater Change Out
9/13/2019,BCP2019-090436,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal change out of 3 ton 14 Seer Straight cool rheem (Air Handler,Condenser)",HVAC Equal Change Out,Completed,A/C Change Out
9/13/2019,BCP2019-090433,Building - Over the Counter Permit,MAIN SEWER LINE REPLACEMENT; ATTACH TO CITY SEWER,TIMOTHY M FELLOWS,Completed,Sewer Repair - Replacement
9/13/2019,BCP2019-090432,Building - Over the Counter Permit,SEWER CUT AND CAP,YONGCHENG ZHENG,Completed,Cut and Cap
9/13/2019,BCP2019-090428,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - 40GAL ELECTRIC WATER HEATER REPLACEMENT,HARTMAN,Completed,Water Heater Change Out
9/13/2019,BCP2019-090426,Building - Over the Counter Permit,Online Permit - Water Heater Change Out - Water heater change out,"Manolakis, Steve",Completed,Water Heater Change Out
9/13/2019,BCP2019-090419,Building - Over the Counter Permit,"Online Permit - A/C Change Out - INSTALL 3TON 14SEER 7KW SC SPLIT E/C/ONXA436AKCFEM4P3600ALTEMPSTAR (Air Handler,Condenser)",DELORES JACKSON,Completed,A/C Change Out
9/13/2019,HOU2019-00123,Building/Enforcement/Housing/HOU,ROOF LEAKING,,No Violation,undefined
9/13/2019,ENG2019-09002,Building - Engineering,CRANE WORK ONE (1) DAY 7 AM - 4 PM,SKYVIEW CONDOS,Completed,Right of Way
9/13/2019,BCP2019-090471,Building - Construction Permit,INSTALL NEW VINYL 6' HEIGHT 215' LF,STEPHEN LIPOMI,Completed,Fence
9/13/2019,BCP2019-090469,Building - Construction Permit,"Non substantial 13% BATHROOM REMODEL: PLUMBING, ELECTRICAL, DEMO/FRAMING, DRYWALL/PAINT, TILE, CLEANING, ACCESSORIES.",GEOFFREY R HAMLIN,Completed,Replacement
9/13/2019,BCP2019-090467,Building - Construction Permit,CRAWLSPACE REPAIRS - SMART JACKS,FRANCIS A FERRIS,Completed,Foundation
9/13/2019,BCP2019-090466,Building - Construction Permit,FOUNDATION REPAIR - HELICAL PIERS,MARIA T ROSILLO,License Holder Self Certify,Foundation
9/13/2019,BCP2019-090465,Building - Construction Permit,REMOVE EXISTING SCREEN ROOM. BUILD SCREEN ROOM WITH STRUCTURAL PANEL ROOF ON EXISTING SLAB.,RONALD LEE BULEN,Completed,Replacement
9/13/2019,BCP2019-090464,Building - Construction Permit,PVC FENCE 4 X 76 AND 6 X 33,ZINNEKENS,Completed,Fence
9/13/2019,BCP2019-090463,Building - Construction Permit,CHANGE OUT 6 WINDOWS S/S FL 5419.1 FL 5419.3 FL 10160.1,KATHLEEN CRANE,Completed,Replacement
9/13/2019,BCP2019-090462,Building - Construction Permit,"INSTALL (2) ACCORDIAN SHUTTERS AT BOTH BALCONIES (FL#13987.1), REPLACE (3) SGD (FL#20834.2), (1) SINGLE SWING DOOR (FL#14851.1), (1) DOUBLE HUNG (FL#17792.1) & (2) PW (FL#17354.1) PRE-EXISTING WINDOW SHUTTERS",MANIS,Completed,Replacement
9/13/2019,BCP2019-090461,Building - Construction Permit,Online Permit -<$300K re-roof 6 sq with CertainTeed FL2533.1 R-19 System W-63 and CertainTeed FL11288 R17,216 Briarwood Ct,Completed,Roof
9/13/2019,BCP2019-090460,Building - Construction Permit,REMOVE EXISTING ROOF AND INSTALL 30 YR DIMENSIONAL SHINGLE ROOF SYSTEM 14 SQ FL 7006.4 FL 2569.1,ERRIC B AMNAY,Completed,Roof
9/13/2019,BCP2019-090459,Building - Construction Permit,REPLACE (1) SLIDING GLASS DOOR SIZE FOR SIZE (FL#20838.1),DONALDSON 3,Completed,Replacement
9/13/2019,BCP2019-090458,Building - Construction Permit,REMOVE AND REPLACE 1 WINDOW AND  SLIDING GLASS DOOR WITH IMPACT GLASS FL#239.7;  FL#242.10,JOAN BUJNOSKI,Completed,Replacement
9/13/2019,BCP2019-090457,Building - Construction Permit,INSTALL ACCORDION SHUTTERS AT JULIET BALCONY (FL#13987.1),JAFFE,Completed,Replacement
9/13/2019,BCP2019-090456,Building - Construction Permit,REPLACE SINGLE SWING DOOR (FL#14851.1) SIZE FOR SIZE,EISENHOWER,Completed,Replacement
9/13/2019,BCP2019-090455,Building - Construction Permit,Online Permit - Size for size windows and SGD's to be installed with panels       SHGC CORRECTED  9/19/19( numbers flipped on form ),Miedema,Completed,"Windows, Doors and Garage Doors"
9/13/2019,BCP2019-090454,Building - Construction Permit,REMOVE & REPLACE 1 PRE-HUNG DOOR WITH NON IMPACT GLASS FL#15213.14,TIFFANY L RUSH,Completed,Replacement
9/13/2019,BCP2019-090453,Building - Construction Permit,Online Permit -<$300K Remove existing shingles. Renail deck to code. Install underlayment FL#2569.1 then install GAF Shingles FL#10124.1,COX - REROOF,Completed,Roof
9/13/2019,BCP2019-090452,Building - Construction Permit,REPLACE 11 WINDOWS WITH IMPACT GLASS FL#242.7 (10) & FL#16736.1 (1),DONNA CAMERON-COSSEY,Completed,Replacement
9/13/2019,BCP2019-090451,Building - Construction Permit,"REMOVE OLD MOBILE HOME & REPLACE WITH NEW 26' X 56' 8"" MOBILE HOME. SET UP & TIE DOWN.",MOUTOUDIS,Completed,New Mobile Home
9/13/2019,BCP2019-090450,Building - Construction Permit,INSTALL SLIDING GLASS DOORS AND WINDOWS WITH IMPACT GLASS FL#242.10;  FL#239.7,GREGG HORNER,Completed,Replacement
9/13/2019,BCP2019-090449,Building - Construction Permit,"INSTLL 6' HIGH FENCE WOOD - 103 LF (GOOD SIDE MUST FACE OUT), 3 feet of landscaping along fence facing Keene.",CAROL A GRAY,Completed,Fence
9/13/2019,BCP2019-090448,Building - Construction Permit,INSTALL SOLAR PV SYSTEM,ADAM KRIEG,Completed,"New Accessory (Shed, Deck)"
9/13/2019,BCP2019-090447,Building - Construction Permit,"Online Permit - SHINGLE/FLAT RE-ROOF, 32 SQ SHINGLE, 5/12 PITCH, 3 SQ FLAT, FL10674, FL9777, FL1654",SHINGLE/FLAT RE-ROOF,Completed,Roof
9/13/2019,BCP2019-090446,Building - Construction Permit,"Online Permit - <300K remove existing and install new flat FL#984.R1, Certainteed underlay FL#11288.R1, 10sq, back flat roof**",JEAN,Completed,Roof
9/13/2019,BCP2019-090445,Building - Construction Permit,Online Permit - City of Clearwater Reclaimed Water Building. Remove existing roofing. Install new tapered polyisocyanurate insulation and modified bitumen roofing. NOA 18-0620.04 System Type A(3) Page 10.,City of Clearwater Reclaimed Water Building,Completed,Roof
9/13/2019,BCP2019-090443,Building - Construction Permit,"Online Permit - <$300K Remove existing and install new OC Shingles FL#10674.R13, Peel and Stick Underlayment FL#2569.R15, Torch Flat FL#2533.R19, Polyglass base sheet FL#1654-R22, 36SQS shingles, 9sqs torch, 5/12",ESPACIO,Completed,Roof
9/13/2019,BCP2019-090441,Building - Construction Permit,RE-ROOF REMOVE AND REPLACE 25 SQ SHINGLE ROOF 5/12 PITCH GAF HD SHINGLE AND RESISTO PEEL & STICK UNDERLAYMENT FL 10124.1 FL 2569.1,"SCHLIERER, PAUL F TRE",Completed,Roof
9/13/2019,BCP2019-090440,Building - Construction Permit,"RE-ROOF REMOVE AND REPLACE 5/12 PITCH SHINGLE ROOF GAF HD 20 SQ W/RESISTO PEEL & STICK UNDERLAYMENT (NOT DOING FRONT PORCH AREA ROOF) FL 10124.1 FL 2569.1, (4) SQS MOD BIT (FL#2533.R23)",ANNE LEWIS DYER,Completed,Roof
9/13/2019,BCP2019-090439,Building - Construction Permit,"Online Permit - <$300K Remove existing and install new OC Shingles FL#10674.R13, Peel and Stick Underlayment FL#2569.R15, 34SQS, 5/12",PERERA,Completed,Roof
9/13/2019,BCP2019-090437,Building - Construction Permit,"REMOVE & REPLACE (16) WINDOWS SIZE FOR SIZE WITH NEW IMPACT CUSTOM WINDOW SYSTEMS (1-PICTURE WINDOW FL#117794.1, 15 SINGLE HUNG FL#17791.1)","RENNER, GREG",Completed,Replacement
9/13/2019,BCP2019-090435,Building - Construction Permit,Online Permit - ECO 4TTR7060A1 TEM6A0C60H51+TDR+UF/HRZ 5 TON 16.50 SEER 8 KW AHRI 9133435,BAUGHMAN,Completed,A/C Change Out
9/13/2019,BCP2019-090434,Building - Construction Permit,Online Permit - Garage Door Replacement - Same Size 9x7 (FL #8248.6),WARD,Completed,"Windows, Doors and Garage Doors"
9/13/2019,BCP2019-090431,Building - Construction Permit,"Online Permit - Remove existing and install new OC Shingles FL#10674.R13, Peel and Stick Underlayment FL#2569.R15, 14SQS, 5/12",CLOUGH,Completed,Roof
9/13/2019,BCP2019-090430,Building - Construction Permit,REMOVE EXISTING & PLACE & FINISH 19' X 45' CONCRETE DRIVEWAY USING 3000 PSI CONCRETE WITH FIBERMESH.,"TOMBLIN, FRAN",Completed,Driveway
9/13/2019,BCP2019-090429,Building - Construction Permit,"RENOVATION OF THE EXISTING INPATIENT PHARMACY ON THE 2ND FLOOR OF THE MORGAN TOWER TO BECOME COMPLIANT WITH USP797 & 800 PHARMACY STANDARDS. NEW AHV AND PHARMACEUTICAL CAROUSEL AS WELL AS MEP RENOVATIONS. (ADDED LICENSE #ES12000734), (ADDED LICENSE #CFC1429466 RD 02/18/20), (ADDED LICENSE #CMC1250574 RD 02/18/20)",MORTON PLANT HOSP ASSN INC,Active,Remodel
9/13/2019,BCP2019-090427,Building - Construction Permit,INSTALL GENERATOR 22 KW AND TRANSFER SWITCH; INSTALL WALL MOUNTED,RICHARD A SIMON,License Holder Self Certify,Generator
9/13/2019,BCP2019-090424,Building - Construction Permit,REPLACE EXISTING CONCRETE DRIVEWAY WITH BRICK PAVER DRIVEWAY AND WALKWAY,NATHAN P OFFUTT,Completed,Driveway
9/13/2019,BCP2019-090423,Building - Construction Permit,Online Permit - C/O OF 2 3 TON H/P CARRIER SPLIT SYSTEM TO INCLUDE 2 DISCONNECTS & FULL DUCT CHANGE OUT FOR UPSTAIRS UNIT.MODEL #'S 25HCB636A003-FV4CNF002L00,STEPHEN ALLEN,Active,A/C Change Out
9/13/2019,BCP2019-090422,Building - Construction Permit,NEW SFR,CHEESE GROMIT LLC,Completed,New SF Detached
9/13/2019,BCP2019-090421,Building - Construction Permit,INSTALL 6' HIGH VINYL FENCE 116 LF,SAMANTHA BARRON,Completed,Fence
9/13/2019,BCP2019-090420,Building - Construction Permit,Online Permit -<$300K tear off and replace 28 square shingle 2 sq flat roof install new roof pitch 3/12 shingle=o.c. Dimensional fl10674.1 underlayment=o.c. Peel and stick fl9777.1 flat=2 ply self adhering mod. Bit. Fl1654.1,Regina downing,Completed,Roof
9/12/2019,UNS2019-00036,Building/Enforcement/Unsafe Building/UNS,Fire destroyed structure,,City Demo,undefined
9/12/2019,SWO2019-09015,Building/Enforcement/Stop Work Order/SWO,**NO 3X FEE**INSTALLATION OF 2 NEW WINDOWS AND 2 EXTERIOR DOORS,,Complied,undefined
9/12/2019,BCP2019-090416,Building - Over the Counter Permit,Online Permit - Electrical - Update Panel and Meter can. (Upgrade Service),Electrical Panel Update,Completed,Electrical
9/12/2019,BCP2019-090414,Building - Over the Counter Permit,Online Permit - Gas Water Heater - REPLACE WATER HEATER,ACTON,Completed,Gas Water Heater
9/12/2019,BCP2019-090413,Building - Over the Counter Permit,INSTALL 2.5 TON STRAIGHT COOL CO 14 SEER,"DIAMANTAS, JOHNNY",Active,A/C Change Out
9/12/2019,BCP2019-090411,Building - Over the Counter Permit,EQUAL CHANGE OUT 3 TON CONDENSER & AIR HANDLER 15 SEER 5 KW - NO ELECTRIC,KRISTEN F ODEN,Completed,A/C Change Out
9/12/2019,BCP2019-090410,Building - Over the Counter Permit,EQUAL CHANGE OUT 4 TON CONDENSER & AIR HANDLER 14.0 SEER 8 KW - NO ELECTRIC,TRACY ANN BIDINGER,Completed,A/C Change Out
