Date,Record Number,Record Type,Description,Project Name,Status,Short Notes
4/21/2021,BCP2021-040713,Building - Over the Counter Permit,Online Permit - Electrical - 150 amp equal panel change out x 2 (Change Panel Box),Hasa,Active,Electrical
4/21/2021,FIR2021-04021,Building - Fire,INSTALLATION OF A FIRE SPRINKLER SYSTEM.,VA NORTH PINELLAS CBOC,In Review,Fire Sprinkler
4/21/2021,21TMP-005700,Building - Over the Counter Permit,Change out the meter can. Emergency repair.,Meter change,,
4/21/2021,21TMP-005684,Building - Construction Permit,"Replace shingle roof 45 sq, 5/12 slope","Waltz, Eric",,Roof
4/21/2021,21TMP-005667,Building - Construction Permit,Install five (5) motorized Roll-up shutters FL 17000.1,Sundt,,
4/21/2021,BCP2021-040831,Building - Construction Permit,Online Permit - Re-roof 16 squares of roof deck w/ 4:12 slope installing Tamko HD composite shingles over Peel Stick base membrane.,Re-roofing,Received,Roof
4/21/2021,BCP2021-040773,Building - Construction Permit,Online Permit - E/C/O OF A 2 TON GAS PACKAGE UNIT,MICHAEL BOGEMAN,Received,A/C Change Out
4/21/2021,BCP2021-040768,Building - Construction Permit,Online Permit - Remove/replace existing. Install underlayment (FL2569-R21) and Certainteed Shingles (FL5444-R16) Flat- Remove/replace existing. Install 75lb. base sheet and modified bitumen (FL16709-R4) PAGE 22 W-5,2327 Pin Oak,Additional Info Required,Roof
4/21/2021,BCP2021-040767,Building - Construction Permit,"Online Permit - <300k,Replace shingle roof 45 sq, 5/12 slope","Waltz, Eric",In Review,Roof
4/21/2021,BCP2021-040764,Building - Construction Permit,Online Permit - Change out toilet i hall bath and change tub/shower valve Change out toilet and laves in master bathroom change out shower valve and pan,Gabriela Sanchaz,In Review,Remodel
4/21/2021,BCP2021-040762,Building - Construction Permit,"INSTALL VINYL FENCE, 6FT, 67LF",SANTINI,In Review,Fence
4/21/2021,BCP2021-040761,Building - Construction Permit,"Online Permit - <300k, T/O SHINGLE ROOF, RE-NAIL DECK TO CODE, DRY IN WITH POLYGLASS MTS (FL5259.1), INSTALL GULF COAST GULF SEAM METAL ROOF SYSTEM (FL33818.2). 27 SQ, 4/12, 1 STORY.",RAIDER RESIDENTIAL RE-ROOF,Active,Roof
4/21/2021,BCP2021-040760,Building - Construction Permit,REPLACE/ENLARGE CONCRETE DRIVEWAY WITH PAVERS. ADD WALKWAY.,DAVID DEAS,In Review,Driveway
4/21/2021,BCP2021-040759,Building - Construction Permit,Online Permit - MSP UPGRADE,BOUGIE MSP UPGRADE,Revisions Needed,Electrical
4/21/2021,BCP2021-040756,Building - Construction Permit,"Online Permit - <300k T/O SHINGLE ROOF, RE-NAIL DECK TO CODE, DRY IN WITH SOPREMA RESISTO (FL2569.1), INSTALL GAF TIMBERLINE SHINGLES (FL10124.1). 41 SQ, 4/12, 1 STORY. T/O MODIFIED ROOF, RE-NAIL DECK TO CODE, INSTALL GAF EVERGUARD EXTREME TPO SYSTEM (FL5293.1). 6 SQ, 0/12, 1 STORY",PEDICONE RESIDENCE RE-ROOF,Active,Roof
4/21/2021,BCP2021-040755,Building - Construction Permit,Online Permit - Remove and replace 15 hurricane impact windows and 1 impact door,1137 Glenmoor,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040754,Building - Construction Permit,Online Permit - <300K - Standard Shingle Re-RoofFlat at bottom (8 squares) small pitch at top(10 squares) Florida Product Approvals:Shingles - FL5444-R15Underlayment - 17-1221.15,1301 Terrace - Roof,Active,Roof
4/21/2021,BCP2021-040752,Building - Construction Permit,"REMOVE EXISTING DRIVEWAY, INSTALL PAVERS",BOURNE,In Review,Driveway
4/21/2021,BCP2021-040751,Building - Construction Permit,Online Permit - <300K - Remove old Roofing. Install GAF HDZ Shingles (10124.1) and Owens Corning Weatherlock G (9777.1)  Pitch is 4/12 and 18 square.,2820 Edenwood St.,Active,Roof
4/21/2021,BCP2021-040750,Building - Construction Permit,"Online Permit - Replace 2 windows, size for size FL19281.1, FL15575.2",Reuter,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040749,Building - Construction Permit,"INSTALL PAVERS ON DRIVEWAY, WALKWAY AND ENTRY PAD",DELBARTO,In Review,Driveway
4/21/2021,BCP2021-040748,Building - Construction Permit,Online Permit - Change out garage door 16x7 FL#13521.5 Amarr,Hernandez,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040747,Building - Construction Permit,Online Permit - INSTALL SHUTTERS WITH ELECTRIC FL5790.1,Kelley,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040745,Building - Construction Permit,Online Permit - <300k Tear off and replace 24 sq shingle roof pitch 4/12,Nils roof,Active,Roof
4/21/2021,BCP2021-040744,Building - Construction Permit,"Online Permit - 4 impact windows, size for size, fl # 5419.1, fl # 10160.2",GonzalezS,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040743,Building - Construction Permit,Online Permit - INSTALL SHUTTERS WITH ELECTRIC,Wixted,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040742,Building - Construction Permit,"Online Permit - 1 impact door, size for size, fl # 5979.2",Algonquin,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040740,Building - Construction Permit,"NON SUB WITH THIS PERMIT REPRESENTS 11% IMPROVEMENT IN fOLLD ZONE PAST YEAR. Online Permit - 2 impact doors, size for size, fl # 5979.2, fl # 173473.13",Coots,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040739,Building - Construction Permit,Online Permit - REPLACING 12 WINDOWS SIZE FOR SIZE,Psomas,Additional Info Required,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040738,Building - Construction Permit,"Online Permit - <300K - remove existing and install new OC shingles, 21sq, 4/12, FL10674-R16, peel and stick underlayment FL9777-R14, install new flat, 8sq, FL16709-R7","Gammons,Benton",Active,Roof
4/21/2021,BCP2021-040737,Building - Construction Permit,"Online Permit - 1 impact doors, size for size, fl # 17347.13",Frisby,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040736,Building - Construction Permit,"Online Permit - 10 impact windows and 1 impact door, size for size, fl 5419.1, fl # 10160.1, fl # 10160.2, fl # 5979.2",AllenA,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040735,Building - Construction Permit,"Online Permit - OVER 300K - remove existing and install new OC shingles, 62sq, 4/12, FL10674-R16, peel and stick underlayment FL9777-R14","Murray,Heather",Additional Info Required,Roof
4/21/2021,BCP2021-040734,Building - Construction Permit,"Online Permit - <300K - remove existing and install new OC shingles, 26sq, 4/12, FL10674-R16, peel and stick underlayment FL9777-R14","Sanchez,Daniel",Active,Roof
4/21/2021,BCP2021-040733,Building - Construction Permit,"Online Permit - 6 impact windows and 1 impact doors, size for size, fl # 5419.1, fl # 10160.1, fl # 5979.2",Sensibaugh,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040731,Building - Construction Permit,"Online Permit - 1 impact door, size for size, fl # 17347.13",Brar,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040730,Building - Construction Permit,Online Permit - Change out garage door 16x7 FL#16546.30 Clopay,Dixon,Active,"Windows, Doors and Garage Doors"
4/21/2021,BCP2021-040729,Building - Construction Permit,"Online Permit - <300K - Remove existing and install new GAF shingles FL#10124.R29, Peel and Stick Underlayment FL#2569.R21, 17sqs, 5/12",PARK ST,Active,Roof
4/21/2021,BCP2021-040728,Building - Construction Permit,Online Permit - 64' 6' white vinyl privacy,Willard Koths,Completed,Fence
4/21/2021,BCP2021-040727,Building - Construction Permit,Online Permit - reroof 12 sq shingle and reroof 3 sq flat,Geppert,Revisions Needed,Roof
4/21/2021,BCP2021-040725,Building - Construction Permit,Online Permit -SWO2021-03030 Remove and replace window same size FL-14911.21 American standard and paint building,1163 Drew window,Additional Info Required,Repair
4/21/2021,BCP2021-040724,Building - Construction Permit,"Online Permit - <300k 12' CHIMNEY FLASHING REPAIR ON LEFT SIDE OF HOME GAF (FL10124.1), Self-Adhering P+S (FL27152.1), 1 1/4” EG Nails (6)",GRAFE,Active,Roof
4/21/2021,BCP2021-040723,Building - Construction Permit,"Online Permit - reroof flat, 3 sq liberty modified fl #10626",McMillen,Additional Info Required,Roof
4/21/2021,BCP2021-040722,Building - Construction Permit,Online Permit -<300k We will be tearing off existing shingle roof and re-roof with shingles with SWR underlayment.,Re-roof,Additional Info Required,Roof
4/21/2021,BCP2021-040721,Building - Construction Permit,"Online Permit - <300K, CHIMNEY 9' FLASHING REPAIR RIGHT SIDE OF HOME AT THE EAVE GAF (FL10124.1), Self-Adhering P+S (FL27152.1), 1 1/4” EG Nails (6)",CURLER,Active,Roof
4/21/2021,BCP2021-040719,Building - Construction Permit,BATHROOM REMODEL: REMOVE AND REPLACE DRYWALL/REMOVE AND REPLACE TUB,AQUINO,Review Approved,Replacement
4/21/2021,BCP2021-040718,Building - Construction Permit,Online Permit - HVAC Equal Change Out,Mabuhay,Active,A/C Change Out
4/21/2021,BCP2021-040714,Building - Construction Permit,"NEW TOWNHOME. SITE PERMIT BCP2019-100932. PLAN REVIEW PAID ON BCP2021-040687  FOR 1520, 1522, 1524, 1526, & 1528  CALDERA CT.",SANTORINI TRACE LLC,In Review,New Townhome
4/21/2021,BCP2020-110094A,Building - Plan Amendment Application (Online),Online Permit - REVISE PRODUCT APPROVALS DUE TO MANUFACTURE DELAY: CHANGE OUT 7 WINDOWS AND 3 SLIDING GLASS DOORS SIZE FOR SIZE. (NON-IMPACT ITEMS ARE PROTECTED BY EXISTING SHUTTERS ON PERMIT BCP2006-07064). FL#261.1/ 20834.1/ 4092.1/16177.1/ 13010.4/ 16735.1Inspector to verify,MORGAN WINDOWS/DOORS -- Plan Amendment(BCP2020-110094),Revisions Needed,"Windows, Doors and Garage Doors"
4/21/2021,AMD2021-04134,Building - Plan Amendment Application (Online),Online Permit - 78' 6' white vinyl privacy6' 4' board on board decorative wood fence,David Warner -- Plan Amendment(BCP2021-031081),Additional Info Required,Fence
4/20/2021,SWO2021-04021,Building/Enforcement/Stop Work Order/SWO,*3X FEE*-Sitework,,Received,undefined
4/20/2021,BCP2021-040783,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal change out 2 1/2 ton 14 seer straight cool split system with 10kw heat (Air Handler,Condenser)",Weidner,Active,A/C Change Out
4/20/2021,BCP2021-040708,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 2 TON STRAIGHT COOL VERTICAL, THRU THE WALL, A/C SYSTEM WITH HEAT STRIP (Air Handler,Condenser)","HARRINGTON, APRIL",Active,A/C Change Out
4/20/2021,BCP2021-040707,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 3 TON STRAIGHT COOL SPLIT SYSTEM WITH APPROPRIATE SIZE HEAT STRIP (Air Handler,Condenser)","DOLAN, MARY",Active,A/C Change Out
4/20/2021,BCP2021-040706,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 2 TON STRAIGHT COOL VERTICAL, THRU THE WALL, A/C SYSTEM WITH HEAT STRIP (Air Handler,Condenser)","ELEY, LISA",Active,A/C Change Out
4/20/2021,BCP2021-040705,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 2 TON STRAIGHT COOL VERTICAL, THRU THE WALL, A/C SYSTEM WITH HEAT STRIP (Air Handler,Condenser)","GILLESPIE, GENE",Active,A/C Change Out
4/20/2021,BCP2021-040704,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 2 TON STRAIGHT COOL SPLIT SYSTEM WITH APPROPRIATE SIZE HEAT STRIP (Air Handler,Condenser)","KOBELIA, ROBERT",Active,A/C Change Out
4/20/2021,BCP2021-040703,Building - Over the Counter Permit,"Online Permit - A/C Change Out - A/C EQUAL CHANGEOUT - 1.5 TON STRAIGHT COOL VERTICAL, THRU THE WALL, A/C SYSTEM WITH HEAT STRIP (Air Handler,Condenser)","HEINSEN, JANET",Active,A/C Change Out
4/20/2021,BCP2021-040692,Building - Over the Counter Permit,Online Permit - Electrical - Install new 50 amp circuit for pool heater (Add Outlets/Circuits),"Zeller, Boris",Active,Electrical
4/20/2021,BCP2021-040686,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Change out American Standard 3 ton 15 seer 5 kw Air Handler Model No.: TEM6A0B30H21 Condenser Model No.: 4A6H5036H1 (Air Handler,Condenser)",Larry Fiore,Active,A/C Change Out
4/20/2021,BCP2021-040682,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Installation of one Ductless Mini Split.   Cond # NTXSEL24A112, Indoor # NTXWEL24A112. 16 Seer, AHRI # 202397886. (Air Handler,Condenser)",Morton Mini Split,Active,A/C Change Out
4/20/2021,BCP2021-040678,Building - Over the Counter Permit,Online Permit - Sewer Repair - Replacement - REPLACEMENT OF SEWER LINE,LEWIS,Active,Sewer Repair - Replacement
4/20/2021,BCP2021-040674,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal Changeout of a 1.5 Ton 14 SEER American Standard Straight Cool SystemAir Handler Model #: TMM4B0A18S21SACondenser Model #: 4A7A4018L1000A (Air Handler,Condenser)",Tsirakoglou,Active,A/C Change Out
4/20/2021,BCP2021-040673,Building - Over the Counter Permit,"Online Permit - A/C Change Out - EQUAL CHANGE OUT NO ELECTRIC 2 TON ROOFTOP CONDENSER AND AIR HANDLER, NO STRUCTURAL WORK, 14.5 SEER, 8KW.  AHRI 201852697 (Air Handler,Condenser)",FALCO,Active,A/C Change Out
4/20/2021,BCP2021-040670,Building - Over the Counter Permit,Online Permit - Electrical - Relocation of meter and riser.,Evans,Active,Electrical
4/20/2021,BCP2021-040669,Building - Over the Counter Permit,"Online Permit - A/C Change Out - ECO 14 SEER 2.5 TON RA1430AJ1 RH1T3617STAN 5KW AHRI 201168366 (Air Handler,Condenser)",FENSCH,Active,A/C Change Out
4/20/2021,BCP2021-040663,Building - Over the Counter Permit,Online Permit - Electrical - Replace existing panel (Change Panel Box),Sullivan,Active,Electrical
4/20/2021,BCP2021-040657,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal change out 2 1/2 ton 14 seer straight cool split system with 8kw heat (Air Handler,Condenser)",Erhardt,Active,A/C Change Out
4/20/2021,BCP2021-040653,Building - Over the Counter Permit,"Online Permit - A/C Change Out - AC equal changeout2 ton AHRF1P24Z1STANJAN0014 SEER 5KW HEATRA1424BJ1NA (Air Handler,Condenser)",ac changeout,Active,A/C Change Out
4/20/2021,BCP2021-040652,Building - Over the Counter Permit,Online Permit - A/C Change Out - REPLACEMNENT OF DUCTWORK,MUSE,Active,A/C Change Out
4/20/2021,BCP2021-040650,Building - Over the Counter Permit,"Online Permit - A/C Change Out - Equal A/C change out A4HP6048A100CA, A4Ah6V48A1D30AA, 7.5KW heat (Air Handler,Condenser)",Flynn,Active,A/C Change Out
4/20/2021,BCP2021-040649,Building - Over the Counter Permit,Online Permit - Sewer Repair - Replacement - Sewer Replacement,Judge,Active,Sewer Repair - Replacement
4/20/2021,BCP2021-040763,Building - Construction Permit,"Online Permit - Replacement of 4 windows, size for size, FL.10160.1",Gayle Herold,Additional Info Required,"Windows, Doors and Garage Doors"
4/20/2021,BCP2021-040712,Building - Construction Permit,Online Permit - replace north post on unit 3 screened porch block in opening where a/c units used to be  unit 8-16,drew st apt,In Review,Repair
4/20/2021,BCP2021-040711,Building - Construction Permit,Online Permit - MECHANICAL AC CHANGE OUT,LITTLE GREEK,Additional Info Required,A/C Change Out
4/20/2021,BCP2021-040710,Building - Construction Permit,"Online Permit - <300k, Remove and replace 17 sq.",Patty Bianco,Additional Info Required,Roof
4/20/2021,BCP2021-040709,Building - Construction Permit,Online Permit - Replace Size For Size 6 Window(s) -  2 Mullion(s) - IMPACT.  12078.1 ; 15819.2.,KENNEDY - 445216,Active,"Windows, Doors and Garage Doors"
4/20/2021,BCP2021-040702,Building - Construction Permit,Online Permit - REPLACE AC WITH NEW 5TON HEAT PUMP,BRAYDEN,Active,A/C Change Out
4/20/2021,BCP2021-040701,Building - Construction Permit,"NEW TOWNHOME. SITE PERMIT BCP2019-100932. PLAN REVIEW PAID ON BCP2021-040687  FOR 1520, 1522, 1524, 1526, & 1528  CALDERA CT.",SANTORINI TRACE LLC,In Review,New Townhome
4/20/2021,BCP2021-040700,Building - Construction Permit,INSTALL (1) GENERAC 16 KW GENERATOR & 150 AMP TRANSFER SWITCH WITH NEW GENERATOR HURRICANE-RATED PAD. HOOK UP TO EXISTING NATURAL GAS.,SUSAN HORROCKS,In Review,Generator
4/20/2021,BCP2021-040699,Building - Construction Permit,"NEW TOWNHOME. SITE PERMIT BCP2019-100932. PLAN REVIEW PAID ON BCP2021-040687  FOR 1520, 1522, 1524, 1526, & 1528  CALDERA CT.",SANTORINI TRACE LLC,In Review,New Townhome
4/20/2021,BCP2021-040698,Building - Construction Permit,Online Permit - conversion of existing carport into additional bedroom,Garage coversion,Additional Info Required,Remodel
4/20/2021,BCP2021-040697,Building - Construction Permit,"REMOVE SHINGLE, INSTALL NEW UNDERLAY AND INSTALL METAL ROOF. FL1504.3, FL24397.5","GONDOS, JOSEPH",Review Approved,Roof
4/20/2021,BCP2021-040696,Building - Construction Permit,Online Permit -<300k Re-roof shingle. Flat roof included. 54 squares. Peel and stick underlayment. Replace ridge vents.,Hansen Re-Roof,Active,Roof
4/20/2021,BCP2021-040695,Building - Construction Permit,Online Permit - replace a gaearge door 16x7 amarr lincoln 1000 impact rated,replace a garage door,Active,"Windows, Doors and Garage Doors"
4/20/2021,BCP2021-040694,Building - Construction Permit,Online Permit - Replace existing 16x7 garage door with an impact rated garage door of same size.  FL 14529.2,Connor,Active,"Windows, Doors and Garage Doors"
4/20/2021,BCP2021-040693,Building - Construction Permit,"Online Permit - Remove existing shingle roof and install new shingle roof system.  21sqs., 3/12 pitch.  FL30310, FL2569",Precision,Active,Roof
4/20/2021,BCP2021-040691,Building - Construction Permit,"NEW TOWNHOME. SITE PERMIT BCP2019-100932. PLAN REVIEW PAID ON BCP2021-040687  FOR 1520, 1522, 1524, 1526, & 1528  CALDERA CT.",SANTORINI TRACE LLC,In Review,New Townhome
4/20/2021,BCP2021-040690,Building - Construction Permit,Online Permit - *Private Provider* Addition of exterior shade structure,BayCare Sail Canopy,Additional Info Required,Addition
4/20/2021,BCP2021-040689,Building - Construction Permit,UNS2021-00003 REPAIR OF EXISTING DAMAGED HOUSE,BELLEAIR PROPERTIES GROUP LLC,Active,Replacement
